idItem,name,tags,price,rating,numRatings,address,phone
663,Coliseo,Spanish,€€,3.5,3,"Calle Almirante Lobo, 17 41001 Seville Spain",+34954218430
664,Puerta del Sol,Tapas Bars,€,4.0,3,"Calle Sol, 67 41003 Seville Spain",+34955326830
665,Tigris,Moroccan,€€,3.5,2,"Calle San Esteban,15 41003 Seville Spain",
666,El Manijero,Spanish,€€,4.0,2,"Calle Trastamara,15 41001 Seville Spain",+34954221740
667,Amara Restaurant,"Spanish, Signature Cuisine",empty,5.0,2,"Calle Zaragoza, 18 41001 Seville Spain",+34620164872
668,La Sureña,"Spanish, Tapas Bars, Beer Bar",€,3.0,8,"Avenida de la Buhaira, 17 41018 Seville Spain",+34955138853
669,Casa Palacios,"Tapas Bars, Delicatessen",€,4.0,6,"Calle Porvenir, 4 41013 Seville Spain",+34954231132
670,Domino's Pizza,Pizza,€,3.5,13,"Calle Ronda de Capuchinos, 2 41003 Seville Spain",+34954421501
671,El Arenal,"Spanish, Fish & Chips",empty,4.5,3,"Calle de Arfe, 8 41001 Seville Spain",+34954222018
672,Catunambú,"Dive Bars, Breakfast & Brunch, Coffee & Tea",€,3.5,10,"Calle Sierpes, 10 41004 Seville Spain",+34954219421
673,Rio Bravo,Mexican,€€,3.0,5,"Plaza de la Encarnacion, 15 41003 Seville Spain",+34954212464
674,Mesón Las Torres,"Tapas/Small Plates, Spanish, Tapas Bars",€,4.0,9,"Calle Estrella Canopous, 27 41015 Seville Spain",+34677258006
675,Leños,"Steakhouses, Colombian",empty,4.0,1,"Plaza de la Caña, 52 Pol. San Pablo 41007 Seville Spain",+34600272755
676,Pata Negra,Tapas Bars,€,4.0,1,"Calle Caños de Carmona, 5 41003 Seville Spain",
677,Goiko Grill,Burgers,empty,4.5,2,"Calle Albareda, 14 41001 Seville Spain",+34955286141
678,Club Foodies,"Spanish, Signature Cuisine",€€€,5.0,1,"Gracia Fernández Palacios, 3 41001 Seville Spain",+34955223520
679,Jaylu,"Seafood, Spanish",€€€,4.5,6,"López de Gomara, 19 41010 Seville Spain",+34954341525
680,La Molona,Tapas Bars,€,3.5,7,"Calle San Pablo, 17 41001 Seville Spain",
681,Jaime Alpresa,"Spanish, Tapas Bars",€€€,4.0,3,"Calle Adriano, 16 41002 Seville Spain",+34955029995
682,Bodega San Lorenzo,Tapas Bars,€€,4.0,5,"Calle de Juan Rabadán, 5 41002 Seville Spain",+34954384757
683,DeÓ - Los Remedios,Tapas Bars,€€,3.5,7,"Calle Virgen del Valle, 10 41011 Seville Spain",+34955193809
684,A Banda,"Spanish, Mediterranean",€€,4.0,4,"Calle Presidente Cárdenas, 4 41013 Seville Spain",+34954094579
685,Puerta Oro,"Spanish, Cafeteria",€,5.0,1,"Calle Almirante Lobo, 10 41001 Seville Spain",+34954227215
686,Taberna el Papelón,"Spanish, Tabernas",€€,4.0,5,"Calle San Jacinto, 14 41010 Seville Spain",
687,La Pajarita,"Tapas Bars, Mediterranean",€€,3.5,8,"Calle Baños, 16 41002 Seville Spain",+34954382057
688,El Rincón del Tito,"Tapas Bars, Spanish",€,3.5,4,"Calle de las Escuelas Pías, 10 41003 Seville Spain",+34954225153
689,Monte Sión,"Bakeries, Cafeteria",€,4.0,5,"Calle Feria, 148 41002 Seville Spain",+34954370248
690,Bicho Malo,"Tapas/Small Plates, Spanish",€€,5.0,3,"Calle Callao, 5 41010 Seville Spain",+34625819934
691,Pizzatta,"Italian, Pizza",empty,4.5,2,"Calle Mateos Gago, 13 41004 Seville Spain",+34656193241
692,Entrevarales,"Spanish, Tapas Bars, Cafeteria",€,4.0,3,"Calle San Felipe, 11 41003 Seville Spain",+34954561355
693,La Auténtica,"Spanish, Tapas Bars",€,3.5,2,"Calle Puerta de la Carne, 8 41020 Seville Spain",+34955386652
694,McDonald's,"Fast Food, Burgers",€,3.5,7,"Calle de la Campana, 5 41002 Seville Spain",+34954226483
695,Al-Andalus,"Spanish, Tapas Bars",€,4.0,14,"Calle Vicente Flores Navarro, 18 41010 Seville Spain",+34954001202
696,Colón 5,Spanish,€€,4.5,3,Paseo de Cristobal Colon 41001 Seville Spain,
697,Bar Plata,"Spanish, Mediterranean",€€,3.5,10,"Calle Resolana, 2 41009 Seville Spain",+34696120191
698,G. Hijón,"Spanish, Tapas Bars, Coffee & Tea",€€,3.5,6,"Ronda de Capuchinos, 2 41003 Seville Spain",+34954417731
699,Merlot & Albariño,"Spanish, Signature Cuisine",€€,5.0,1,"Calle Puerta de la Carne, 6 41004 Seville Spain",+34954415731
700,Nishibi,Sushi Bars,€€,4.0,2,"Calle Harinas, 13 41001 Seville Spain",+34954023277
701,McDonald's,"Fast Food, Burgers",€,3.5,7,"Calle de la Campana, 5 41002 Seville Spain",+34954226483
702,Al-Andalus,"Spanish, Tapas Bars",€,4.0,14,"Calle Vicente Flores Navarro, 18 41010 Seville Spain",+34954001202
703,Colón 5,Spanish,€€,4.5,3,Paseo de Cristobal Colon 41001 Seville Spain,
704,Bar Plata,"Spanish, Mediterranean",€€,3.5,10,"Calle Resolana, 2 41009 Seville Spain",+34696120191
705,G. Hijón,"Spanish, Tapas Bars, Coffee & Tea",€€,3.5,6,"Ronda de Capuchinos, 2 41003 Seville Spain",+34954417731
706,La Bolera,Tapas Bars,€,2.0,4,"Avenida de Menéndez Pelayo, 49 41003 Seville Spain",
707,Abok2,"Vegetarian, Vegan",empty,5.0,4,"Calle Murillo, 8 41001 Seville Spain",+34625612372
708,Merlot & Albariño,"Spanish, Signature Cuisine",€€,5.0,1,"Calle Puerta de la Carne, 6 41004 Seville Spain",+34954415731
709,Nishibi,Sushi Bars,€€,4.0,2,"Calle Harinas, 13 41001 Seville Spain",+34954023277
710,Bodega Paco Góngora,"Tapas Bars, Spanish",€,3.5,5,"Calle Padre Marchena, 1 41001 Seville Spain",+34954214139
711,La Tasca del Frijolito,Mexican,€€,3.5,10,"Calle Torneo, 19 41002 Seville Spain",+34954379140
712,Atahualpa,"Argentine, Steakhouses",€€,4.0,5,"Calle Salado, 9 41010 Seville Spain",+34954277712
713,Corto Maltés,"Pubs, Coffee & Tea",€,4.0,8,"Alameda de Hércules, 66 41002 Seville Spain",+34954380471
714,Taberna de Triana,"Tapas Bars, Spanish",€,4.5,7,"Calle Rodigo de Triana, 4 41010 Seville Spain",+34954331526
715,La Cepa,"Tapas/Small Plates, Tapas Bars",€,4.0,4,"Calle San José, 28 41004 Seville Spain",+34954229206
716,La Rayuela,"Mediterranean, Spanish, Tapas Bars",€€,3.5,3,"Calle Miguel Mañara, 9 41004 Seville Spain",+34670807488
717,Boga Gourmet,Tapas Bars,€€,4.0,1,"Calle Reyes Católicos, 29 41001 Seville Spain",+34658842232
718,Liceo Triana,"Spanish, Bars, Tapas Bars",€,3.5,8,"Plaza del Altozano, 9 41010 Seville Spain",+34955235718
719,MásMontaíto,"Tapas Bars, Sandwiches",€,4.5,5,"Calle Virgen de la Cinta, 15 41011 Seville Spain",+34675078093
720,San Fernando,"Tapas Bars, Cafeteria",€,3.5,5,"Calle San Fernando, 21 41004 Seville Spain",
721,Babel,"Pubs, Spanish",€,4.0,3,"Paseo Cristóbal Colón, 4 41001 Seville Spain",
722,Roger's Chicken,Rotisserie Chicken,€€,4.5,4,"Calle Playa de Valdelagrana, 6 41009 Seville Spain",+34955110504
723,El Portón,Tapas Bars,€,3.5,4,"Calle General Polavieja, 20 41001 Seville Spain",+34954214072
724,Sur,"Signature Cuisine, Bars",€€,4.5,6,"Avenida de Ramon Carande, 10 41013 Seville Spain",+34954614812
725,Sierra de Sevilla,Spanish,€€,3.5,2,"Calle Joaquín Guichot, 5 41001 Seville Spain",+34954561210
726,Casa Remesal,"Tapas Bars, Spanish, Seafood",€,3.0,9,"Calle Pureza, 64 41010 Seville Spain",+34608615846
727,Abacería Los Patios,Tabernas,€,4.5,2,"Alvarez Quintero, 60 41004 Seville Spain",
728,Biergarden Triana,"Beer Bar, Tabernas",€,4.5,3,"Plaza del Altozano s/n Mercado de Triana, puesto 36 41010 Seville Spain",+34692047045
729,Kiyo,"Japanese, Sushi Bars",€€,4.5,2,"Calle Juan Antonio Cavestany, 33 41003 Seville Spain",
730,La Jama,Sandwiches,€,5.0,1,"Plaza San Leandro, 10 41003 Seville Spain",+34633232069
731,Bodega Puente,"Tapas Bars, Wine Bars",€,3.5,3,"Calle Alejo Fernández, 4 41003 Seville Spain",+34954425686
732,Ignacio Vidal,"Mediterranean, Spanish, Moroccan",€€,3.5,3,"Calle Canalejas, 2 41001 Seville Spain",+34954228452
733,Corral de Esquivel,"Breakfast & Brunch, Tapas Bars, Pubs",€,3.5,14,"Alameda de Hércules, 39 41002 Seville Spain",+34685990141
734,Bar Bocaito,"Cafeteria, Tapas Bars",€,4.0,4,"Avenida de Luis de Morales, 24 41018 Seville Spain",+34954092241
735,Bodega Vargas,"Dive Bars, Spanish, Tapas Bars",€€,4.0,7,"Calle Rodrigo de Triana, 8 41010 Seville Spain",+34657184050
736,Blossom,"Spanish, Bars",empty,4.5,4,"Alameda de Hércules, 32 41002 Seville Spain",+34955648989
737,Maskalata,Tapas Bars,empty,4.5,2,"Calle Odreros, 1 41004 Seville Spain",
738,El Pasaje Tapas,Tapas Bars,empty,4.0,2,"Pasaje de Vila, 6 41004 Seville Spain",+34954227447
739,Dueñas,Tapas Bars,€,3.5,5,"Calle Gerona, 1 41003 Seville Spain",+34954215941
740,Al Cartuchito,"Wine Bars, Tabernas",€,4.0,2,"Calle Perez Galdos, 34 41004 Seville Spain",+34677752393
741,Grupo Spala,"Spanish, Cafeteria, Tapas Bars",€,2.5,11,"Calle Imagen, 8 41003 Seville Spain",+34954210353
742,Granier,"Desserts, Cafeteria, Bakeries",€,3.0,7,"Calle Imagen, 5 41003 Seville Spain",
743,Hermanos Luna,"Tapas Bars, Spanish, Kebab",€,4.0,11,"Calle Ixbilia, 5 41907 Camas Spain",+34955981080
744,La Gitana Loca,"Spanish, Gastropubs",empty,4.0,1,"Cuesta del Rosario, 8 41004 Seville Spain",+34955237020
745,Zhen Bao,Dim Sum,€,4.0,6,"Calle Esperanza de Triana, 51 41010 Seville Spain",+34954285340
746,Metropolitan,"Spanish, Coffee & Tea, Beer Bar",€,4.5,4,"Calle Dr. Fedriani, 25 41009 Seville Spain",+34854800732
747,Papanatas,Spanish,€,4.5,4,"Calle Marques de Paradas, 43 41001 Seville Spain",
748,Nuria,Spanish,€,2.5,7,"Avenida de Malaga, 1 41004 Seville Spain",+34954423460
749,La Alpargata,"Tapas Bars, Spanish",€,3.5,8,"Calle Virgen de Aguas Santas, s/n 41011 Seville Spain",+34603448494
750,Quitapesares,Tapas Bars,€,3.5,6,"Plaza del Padre Jerónimo de Córdoba, 3 41003 Seville Spain",+34954229385
751,Restaurante Ignacio Vidal,"Spanish, Tapas Bars",€€,4.0,13,"Calle Progreso, 27 41013 Seville Spain",+34954616496
752,Café de Mayo,"Coffee & Tea, Breakfast & Brunch",€,4.0,4,"Calle Amor de Dios, 7 41002 Seville Spain",
753,Zipi y Zape,Spanish,€,4.0,1,"Calle Jose Maria Moreno Galvan, s/n Seville, Sevilla Spain",
754,Ginos,Italian,€€,3.0,5,"Calle Luis de Morales, 3 41005 Seville Spain",+34955571068
755,Sancho Panza,Tapas Bars,€€,4.5,5,"Calle Sebastian Elcano, 19 41011 Seville Spain",+34954277452
756,King Do Lite,"Dim Sum, Pan Asian",€€,4.5,3,"Avenida de Miraflores, 95 41008 Seville Spain",+34692636539
757,Los Castaños,"Breakfast & Brunch, Tapas Bars, Spanish",€,4.0,1,"Calle Alcalde Isacio Contreras, 1 41003 Seville Spain",
758,Amanecer,Mexican,€€,3.5,10,"Calle Juan Pablos, 2 41013 Seville Spain",+34954239438
759,Salomon,"Tapas Bars, Bars",€,4.0,16,"Calle López de Gomara, 11 41010 Seville Spain",+34954333521
760,El Algabeño,Tapas Bars,€,4.0,4,"Calle Arrayán, 2 41002 Seville Spain",+34610722955
761,Casa Diego,Tapas Bars,€,4.5,6,"Calle Alfarería, 5 41010 Seville Spain",+34954340612
762,Taberna Berrocal,"Spanish, Tapas Bars",€€,3.5,5,"Calle Moratín, 6 41001 Seville Spain",+34954228990
763,Tino,Spanish,€,5.0,2,"Calle Tarifa, 11 41002 Seville Spain",+34954229836
764,El Sanedrín,"Beer Bar, Tapas Bars",€€,5.0,2,Plaza de la Gavidia 6 41002 Seville Spain,+34954906984
765,Escuela de Hostelería Gambrinus,"Beer Bar, Gastropubs, Tapas Bars",empty,4.0,3,"Avenida de Andalucía, 1 41007 Seville Spain",+34954979801
766,Pomodoro,Italian,€,3.0,14,"C. C. Viapol Center Cros Pirotecnia, s/n Seville, Sevilla Spain",+34954536865
767,Doña Francisquita,"Tapas Bars, Spanish, Cafeteria",€€€,3.0,13,"Calle Alvarez Quintero, 43 41004 Seville Spain",+34954213150
768,Piano Piano,Italian,empty,5.0,2,"Calle Almirante Lobo, 5 41001 Seville Spain",+34955673740
769,Don Camillo e Peppone,"Pizza, Italian, Spanish",empty,3.0,7,"Calle Betis, 33 41010 Seville Spain",+34607630777
770,La Crisis,Tapas Bars,€,4.0,4,"Calle Tharsis, 1 41008 Seville Spain",
771,Patio San Eloy,"Spanish, Tapas Bars",€,3.0,5,"Calle Alhondiga, 14 41003 Seville Spain",+34954501070
772,3 Sevilla,"Bars, Restaurants, Venues & Event Spaces",€€,4.5,2,"Calle Gracia Fernandez Palacios, 3 41001 Seville Spain",+34678835644
773,Alameda Rock,"Vegan, Tapas Bars, Tabernas",€,4.0,7,"Calle Crédito, 20 41002 Seville Spain",+34687066422
774,Melior,"Tapas Bars, Breakfast & Brunch, Cocktail Bars",€,4.5,3,"Calle Pdte Cárdenas, 10 41013 Seville Spain",+34626478691
775,Taberna El Papelón,"Spanish, Tabernas",€€,3.5,10,Av Reyes Católicos 41001 Seville Spain,
776,Coli,Spanish,€,4.0,3,"Calle Aznalcázar, 2 41005 Seville Spain",+34954652380
777,Atticus Finch,"American (Traditional), Burgers",empty,4.5,4,"Calle de Feria, 98 41003 Seville Spain",+34639672014
778,La Doma,Tapas Bars,empty,4.5,3,"Avenida Eduardo Dato, 40 41005 Seville Spain",+34954095787
779,Santoyo,"Tapas Bars, Coffee & Tea",€€,3.5,5,"Calle San Juan Bosco, 6 41008 Seville Spain",+34954316204
780,Baco,Spanish,empty,4.5,3,"Calle Cuna, 2 41004 Seville Spain",
781,Otaola,"Arroceria / Paella, Tapas Bars",€€,4.5,3,"Calle San Salvador, 18 41013 Seville Spain",+34661046602
782,La Casa Fundida,Spanish,€€,4.0,8,"Plaza del Altozano, s/n Mercado De Triana Puesto 46 41010 Seville Spain",+34656557560
783,Coffee Corner,"Cafeteria, Beer Bar",€,3.5,12,"Calle Jose Recuerda Rubio, 1 41018 Seville Spain",+34954923201
784,La Espumita - Vitrubio,Spanish,€,3.5,4,"Calle Gonzalo Bilbao, 4 41003 Seville Spain",+34954536244
785,Robles Placentines,"Tapas/Small Plates, Spanish",€,2.5,7,"Calle Placentines, 2 41004 Seville Spain",+34954213150
786,Harinas,Spanish,empty,5.0,1,"Calle Harinas, 13 41016 Seville Spain",+34955515360
787,La Baronesa,"Bars, Tapas Bars",€,4.0,5,"Calle Esperanza de Triana, 23 41010 Seville Spain",+34630173580
788,La Sevillanía,Tapas Bars,€,3.5,6,"Calle José de Velilla, 14 41001 Seville Spain",+34646082199
789,Mesón de Juan,"Spanish, Tapas Bars",€€,4.5,3,"Calle Jose Luis de Casso, 72 41005 Seville Spain",+34954581848
790,Benjamín Martín,Tapas Bars,€,4.5,6,"Calle Cruz, 13 41013 Seville Spain",+34954231108
791,Lagares,"Tapas Bars, Wine Bars",€€,4.5,7,"Glorieta el Garrotal, 10 41940 Tomares Spain",+34678201964
792,Pizzería Carlos,"Italian, Pizza",€,3.5,3,"Calle Jose Maria Moreno Galvan, 2 41003 Seville Spain",+34954701701
793,M. Morales,Tapas Bars,€,5.0,5,"Calle Hespérides, s/n 41008 Seville Spain",+34954431899
794,La Rosaleda,"Spanish, Tapas Bars, Dive Bars",€,4.5,5,"Calle José María de Mena, s/n 41008 Seville Spain",+34954062379
795,La Cueva,Spanish,€€,2.5,10,"Calle Rodrigo Caro, 18 41004 Seville Spain",+34954562980
796,La Taberna de La Dehesa,"Beer Bar, Tabernas",€€€,4.0,4,"Calle Luis de Morales, 2A 41018 Seville Spain",+34954576204
797,Charlotte,"Pubs, Tapas Bars",€€,3.5,3,"Calle Luís Arenas Ladislao, 151 41005 Seville Spain",+34954572118
798,Cervecería Martín Blanco,"Tapas Bars, Spanish, Steakhouses",€€,3.5,8,"Avenida San Francisco Javier, 15 41005 Seville Spain",+34954646512
799,La Santa,"Bars, Barbeque",€€,3.5,2,"Calle Regina, 4 41003 Seville Spain",+34663331022
800,La Pastora,"Spanish, Tapas Bars, Fish & Chips",€€,4.0,5,"Calle Muñoz León, s/n 41009 Seville Spain",+34652682304
801,La Carboná,Tapas Bars,€€,3.5,3,Plaza de San Leandro 2 41003 Seville Spain,
802,Nickel,Burgers,empty,5.0,1,"Calle López de Arenas , 4 41001 Seville Spain",+34854802187
803,Manjarex,"Tapas Bars, Mediterranean",€,2.5,7,"Calle Almirantazgo, 8 41001 Seville Spain",+34954225323
804,Volapie,"Tapas Bars, Spanish",empty,5.0,1,"Calle Martin Villa, 3 41003 Seville Spain",+34954564860
805,Tapas Viapol Center,"Spanish, Signature Cuisine, Tapas Bars",€,3.5,7,"Calle Pirotecnia, 1 41013 Seville Spain",+34954537300
806,Ferretti,"Ice Cream & Frozen Yogurt, Coffee & Tea",empty,3.5,3,"Avenida de la Constitución, 13 41004 Seville Spain",+34954564142
807,Bonifaz,Spanish,€,4.5,6,"Plaza de Vicente Aleixandre, 21 41013 Seville Spain",+34954092277
808,Santa Ana,"Spanish, Tapas Bars, Tapas/Small Plates",€,3.5,11,"Calle de Pureza, 82 41010 Seville Spain",+34954272102
809,Gran Tino,Tapas Bars,€,3.0,11,"Plaza de la Alfalfa, 12 41004 Seville Spain",+34954210883
810,Galería Taberna Ánima,"Art Galleries, Tapas Bars",€€,4.5,7,"Calle Miguel Cid, 80 41002 Seville Spain",+34954386708
811,Poncio,"Spanish, Tabernas",€,5.0,1,"Carrer de Ximenez de Enciso, 33 41004 Seville Spain",+34954460717
812,La Taberna Sevillana,Tabernas,empty,4.5,3,"Calle Puñonrostro, 2 41003 Seville Spain",
813,El Candil,Diners,€€,4.5,2,"Calle Paraíso, 3 41010 Seville Spain",+34954274784
814,La Atalaya,Andalusian,empty,5.0,1,"Calle Manuel Bermudo Barrera, 1 41004 Seville Spain",+34955606019
815,El Kiki,Tapas Bars,€,3.0,9,"Calle Juan Antonio Cabestany, 15 41003 Seville Spain",+34954542903
816,Cervecería 100 Montaditos,Spanish,€,4.0,1,"Calle Balbino Marrón, s/n 41018 Seville Spain",+34954639760
817,Patatas Queen,Fast Food,€,3.5,3,"Plaza del Salvador Calle Álvare Quintero, 8 41004 Seville Spain",+34954210421
818,La Paella,Arroceria / Paella,€,3.5,8,"Calle Albuera, 11 41001 Seville Spain",+34954008067
819,Torito Rojo,Spanish,€€,4.0,2,"Calle Hernando Colón, 12 41004 Seville Spain",+34615868138
820,Aguilar,Tapas Bars,€,4.0,4,"Alameda de Hércules, 59 41002 Seville Spain",
821,La Tahona,"Desserts, Bakeries, Coffee & Tea",€,3.5,9,"Avenida Luis de Morales, 30 41018 Seville Spain",+34954541263
822,Centro Cultural Junta del Puerto,Spanish,empty,5.0,1,"Calle Tarifa, s/n 41002 Seville Spain",
823,Andiamo,"Pizza, Italian",empty,5.0,1,"Calle Zaragoza, 6 41001 Seville Spain",+34955542248
824,Barajas 20 Tapas,Tapas Bars,empty,5.0,2,"Gourmet Experience Plaza del Duque de la Victoria, 8 41002 Seville Spain",+34954904796
825,Charlotte,"Bars, Tapas Bars",€€,3.5,7,"Calle San Jacinto, 66 41010 Seville Spain",
826,Foster's Hollywood,"American (Traditional), Burgers",€€,3.5,5,"Avenida de Andalucía, s/n 41007 Seville Spain",+34954677850
827,Palacio Oriental,Chinese,€€,4.0,4,"Calle Jesús del Gran Poder, 63 41002 Seville Spain",+34954372279
828,Telepizza,Pizza,€€,4.0,2,"Calle Muñoz Leon, 13 41009 Seville Spain",+34954902727
829,El Abrazsador,"Peruvian, Steakhouses",€,5.0,2,"Calle Marqués de Pickman, 78 41005 Seville Spain",+34606876270
830,La Antigua Abaceria,"Delicatessen, Tapas Bars, Tabernas",€€,4.5,8,"Calle Pureza, 12 41010 Seville Spain",+34807405041
831,La Doma,Spanish,€€,4.5,7,"Calle Polonia, 2 41012 Seville Spain",+34955641562
832,Bar Rafa León,Tapas Bars,€€€,4.5,2,"Avenida De La Borbolla, 3 41004 Seville Spain",+34954535529
833,Dilema Cafe,"Bars, Cafeteria",€,3.5,9,"Alameda de Hércules, 80 41002 Seville Spain",+34955276014
834,Arte y Sabor,"Tapas Bars, Spanish, Mediterranean",empty,5.0,1,"Calle Peris Mencheta, 42 41002 Seville Spain",+34954372897
835,La Cata Ciega,Spanish,empty,5.0,4,"Calle Zaragoza, 15 41001 Seville Spain",+34622843374
836,La Tienda de Carlos,Tapas Bars,€,4.5,2,"Plaza de la Contratación, 5 41004 Seville Spain",+34656948417
837,Sushiman,Japanese,€,4.0,4,"Calle zaragoza, 5 41001 Seville Spain",+34955228546
838,Fontecruz Sevilla Seises,"Specialty Food, Andalusian",€€,5.0,1,Calle Segovia 6 41004 Seville Spain,+34954229495
839,Mara,"Tapas Bars, Seafood, Fish & Chips",€,3.5,12,"Avenida de Llanes, 2 41008 Seville Spain",+34954359286
840,Akira,"Japanese, Sushi Bars",€€,3.0,5,"Calle Almirantazgo, 8 41001 Seville Spain",+34955284476
841,The Roof,"Cocktail Bars, Gastropubs, Music Venues",€€,3.0,8,"Calle de Trajano, 15 41002 Seville Spain",+34954915170
842,Abacería Reinas,Tapas Bars,empty,4.0,3,"Plaza de Regina, s/n 41003 Seville Spain",+34954215499
843,El Mero,"Mediterranean, Seafood",empty,4.5,4,"Calle Betis, 1 41010 Seville Spain",+34955271161
844,El Picadero,"Dive Bars, Breakfast & Brunch, Tapas Bars",€,3.0,5,"Calle Arguijo, 6 41010 Seville Spain",+34954270838
845,Al Natural,"Pizza, Italian",€,4.5,3,"Calle de Justino Matute, 12 41010 Seville Spain",+34954002291
846,El Gordito,Sandwiches,empty,5.0,1,"Calle García de Vinuesa, 31 41001 Seville Spain",+34955887780
847,Mariano Camacho,"Spanish, Tapas Bars",€,3.5,7,"Plaza del Pumarejo, 3 41003 Seville Spain",+34954371027
848,Heladería Rosso,"Creperies, Breakfast & Brunch",€,4.0,4,"Avenida Miraflores, 72 41008 Seville Spain",+34954063781
849,Alambique,Spanish,€€,4.0,2,"Plaza de la Alfalfa, 25 41004 Seville Spain",
850,Vinacle,Mediterranean,empty,3.5,4,"Avenida de Kansas City, 1 41018 Seville Spain",+34954577897
851,Senza,"Cocktail Bars, Italian",empty,5.0,1,"Calle San Pablo, 31 41001 Seville Spain",+34955743842
852,Tavera Real,"Tapas/Small Plates, Mediterranean",€,4.0,2,"Calle Bustos Tavera, 6 41003 Seville Spain",+34955266547
853,Alementari,Italian,empty,4.0,1,"Calle Bartolomé de Medina, 21 41004 Seville Spain",+34955722260
854,Hermanos Gomez Jardines,Spanish,empty,5.0,1,"Avenida de José Laguillo, 20 41003 Seville Spain",+34954218874
855,D'Oro,"Spanish, Tapas Bars",€,2.0,14,"Calle Adriano, 17 41001 Seville Spain",+34656851110
856,Taberna Del Almirante,Tabernas,empty,5.0,2,"Calle Huelva, 22 41004 Seville Spain",+34665648186
857,El Tío del Saco,Tapas Bars,€€,3.5,7,"Calle Trajano, 43 41002 Seville Spain",+34664045941
858,Texas,Mexican,€,4.0,8,"Calle General Luis Alarcón de la Lastra, 12 41006 Seville Spain",+34954922061
859,Las Macetas de Triana,Spanish,€,3.5,15,"Calle López de Gomara, 33 41010 Seville Spain",+34954280745
860,Cervecería Puerta la Carne,Tapas Bars,empty,3.5,4,"Avenida de Menéndez Pelayo, 5 41003 Seville Spain",+34954418371
861,Café Bar Perea,"Churros, Coffee & Tea, Tapas Bars",€,4.0,2,"Calle Federico Sánchez Bedoya, 8 41001 Seville Spain",
862,Zaguán,Tapas/Small Plates,€€,4.5,4,"Calle San Jacinto, 51 41010 Seville Spain",
863,Lamasacre,"Mexican, Bars",empty,3.0,8,"Calle Betis, 29 41010 Seville Spain",+34629431442
864,El Fogón de Sergio,"Seafood, Cafeteria, Tapas Bars",€,4.5,3,"Avenida de las Ciencias, 12 41020 Seville Spain",+34954404026
865,Nickel,Burgers,empty,5.0,1,"Alameda de Hércules, 5 41002 Seville Spain",+34955220856
866,Zalata,"Mediterranean, Andalusian, Gastropubs",empty,3.0,4,"Calle Doña María Coronel, 17 41003 Seville Spain",+34854550358
867,Taberna del Góngora,"Breakfast & Brunch, Spanish",€,2.5,6,"Calle General Polavieja, 15-17 41001 Seville Spain",+34954219112
868,Antigua Abacería de San Lorenzo,"Tapas Bars, Cheese Shops",€€,4.0,1,"Calle Fuente Obejuna, 7 41005 Seville Spain",
869,La Gorda de Calatrava,"Spanish, Tapas Bars",€,3.5,7,"Calle Calatrava, 22 41002 Seville Spain",+34685144849
870,Jaque Mate,Tapas Bars,€,3.5,6,"Avenida Eduardo Dato, 69 41005 Seville Spain",
871,Amanecer,Mexican,€€,3.5,10,"Calle Asunción, 76 41011 Seville Spain",+34954451600
872,La Perlita de la Magdalena,Coffee & Tea,empty,4.5,3,"Calle Bailén, 1 41001 Seville Spain",
873,Pizzería María,"Pizza, Italian",€,4.5,12,"Calle Campo de la Verdad, 3 41020 Seville Spain",+34954404608
874,La Centuria,Tapas Bars,€,3.0,7,"Plaza de la Encarnación, 8 41003 Seville Spain",
875,El Rocío,"Tapas/Small Plates, Tapas Bars",empty,4.0,2,"Avenida de El Greco, 12 41007 Seville Spain",+34954574677
876,Nou Port,"Dim Sum, Asian Fusion, Sushi Bars",€€,3.0,15,"Avenida de Luis de Morales, s/n 41005 Seville Spain",
877,El Patio de la Buhaira,Tapas Bars,€,3.5,7,"Calle Camilo José Cela, 3 41018 Seville Spain",+34954932039
878,Entre Cárceles,Tapas Bars,€€,3.5,3,"Calle Faisanes, 1 41004 Seville Spain",
879,La Casapuerta,"Mediterranean, Tapas Bars",empty,5.0,1,"Calle San Roque, 13 41001 Seville Spain",+34689740071
880,Abaceria del Postigo,Tapas Bars,empty,4.5,2,"Calle Tomás de Ibarra, 4 41001 Seville Spain",+34654431995
881,San Juan de la Palma,Tapas Bars,€,3.5,3,"Calle Viriato, 1 41003 Seville Spain",+34954223534
882,Bodega Norte Andaluza,"Spanish, Wine Bars",€,3.5,9,"Plaza de la Alameda de Hércules, 41 41002 Seville Spain",+34954389218
883,Torre del Oro,"Spanish, Wine Bars",empty,4.5,4,"Calle Santander, 15 41001 Seville Spain",+34954224985
884,La Unión,"Tapas Bars, Breakfast & Brunch",€,3.5,3,"Plaza de la Encarnación, 34 41003 Seville Spain",+34954212570
885,Gran Muralla,Dim Sum,€,3.0,5,"Calle Muñoz León, 9 41009 Seville Spain",+34954902955
886,Mentiroso,"Cafeteria, Cocktail Bars",€,4.0,2,"Plaza de la Encarnación, 29 41003 Seville Spain",+34607250937
887,Bámbola,"Pubs, Cafeteria",€,3.5,5,"Alameda de Hercules, 15 41002 Seville Spain",
888,Paradas 7,"Breakfast & Brunch, Juice Bars & Smoothies",empty,4.5,3,"Calle Marqués de Paradas, 7 41001 Seville Spain",+34954019757
889,Los Paerones,Tapas Bars,€,4.0,1,Calle Gonzalo de Bilbao 41003 Seville Spain,
